Budapest,10700,1151,47.5,19.0833
Budapest,10700,1152,47.5481,19.1306
Budapest,10700,1153,47.5,19.0833
Budapest,10700,1154,47.5,19.0833
Budapest,10700,1155,47.5,19.0833
Budapest,10700,1156,47.5,19.0833
Budapest,10700,1157,47.5,19.0833
Budapest,10700,1158,47.5,19.0833
Budapest,10700,1161,47.5,19.0833
Budapest,10700,1162,47.5,19.0833
Budapest,10700,1163,47.5,19.0833
Budapest,10700,1164,47.5,19.0833
Budapest,10700,1165,47.5,19.0833
Budapest,10700,1171,47.5,19.0833
Budapest,10700,1172,47.5,19.0833
Budapest,10700,1173,47.5231,19.0554
Budapest,10700,1174,47.5,19.0833
Budapest,10700,1181,47.5,19.0833
Budapest,10700,1182,47.5,19.0833
Budapest,10700,1183,47.5,19.0833
Budapest,10700,1184,47.5,19.0833
Budapest,10700,1185,47.5,19.0833
Budapest,10700,1186,47.5,19.0833
Budapest,10700,1188,47.5,19.0833
Budapest,10700,1191,47.5,19.0833
Budapest,10700,1192,47.5,19.0833
Budapest,10700,1193,47.5,19.0833
Budapest,10700,1194,47.5,19.0833
Budapest,10700,1195,47.5,19.0833
Budapest,10700,1196,47.5,19.0833
Budapest,10700,1201,47.5,19.0833
Budapest,10700,1202,47.5,19.0833
Budapest,10700,1203,47.5,19.0833
Budapest,10700,1204,47.5,19.0833
Budapest,10700,1205,47.5,19.0833
Budapest,10700,1211,47.5,19.0833
Budapest,10700,1212,47.484,19.123
Budapest,10700,1213,47.5,19.0833
Budapest,10700,1214,47.5,19.0833
Budapest,10700,1215,47.5,19.0833
Budapest,10700,1221,47.5,19.0833
Budapest,10700,1222,47.5,19.0833
Budapest,10700,1223,47.5,19.0833
Budapest,10700,1224,47.5,19.0833
Budapest,10700,1225,47.5,19.0833
Budapest,10700,1237,47.5,19.0833
Budapest,10700,1238,47.5,19.0833
Budapest,10700,1239,47.5,19.0833
Budapest,10700,1529,47.5,19.0833
Budapest,11314,1011,47.5011,19.0469
Budapest,11314,1012,47.5,19.0833
Budapest,11314,1013,47.4961,19.0309
Budapest,11314,1014,47.5034,19.0349
Budapest,11314,1015,47.5,19.0833
Budapest,11314,1016,47.48,19.02
Budapest,11314,1021,47.496,19.0771
Budapest,11314,1022,47.5,19.0833
Budapest,11314,1023,47.521,19.0347
Budapest,11314,1024,47.507,19.0569
Budapest,11314,1025,47.403,19.0915
Budapest,11314,1026,47.5117,19.0131
Budapest,11314,1027,47.5083,19.0386
Budapest,11314,1028,47.5,19.0833
Budapest,11314,1029,47.5,19.0833
Budapest,11314,1031,47.5729,19.0538
Budapest,11314,1032,47.5,19.0833
Budapest,11314,1033,47.5,19.0833
Budapest,11314,1034,47.5,19.0833
Budapest,11314,1035,47.5,19.0833
Budapest,11314,1036,47.5328,19.0419
Budapest,11314,1037,47.5,19.0833
Budapest,11314,1038,47.5915,19.0486
Budapest,11314,1039,47.5562,19.0684
Budapest,11314,1041,47.5,19.0833
Budapest,11314,1042,47.5,19.0833
Budapest,11314,1043,47.5,19.0833
Budapest,11314,1044,47.5,19.0833
Budapest,11314,1045,47.5,19.0833
Budapest,11314,1046,47.5,19.0833
Budapest,11314,1047,47.5,19.0833
Budapest,11314,1048,47.5,19.0833
Budapest,11314,1051,47.4986,19.0499
Budapest,11314,1052,47.4968,19.0555
Budapest,11314,1053,47.4839,19.0597
Budapest,11314,1054,47.5068,19.0526
Budapest,11314,1055,47.5,19.0833
Budapest,11314,1056,47.4926,19.0516
Budapest,11314,1061,47.4996,19.0574
Budapest,11314,1062,47.525,19.0766
Budapest,11314,1063,47.5102,19.0702
Budapest,11314,1064,47.5062,19.069
Budapest,11314,1065,47.4767,19.0851
Budapest,11314,1066,47.5075,19.0589
Budapest,11314,1067,47.5077,19.0602
Budapest,11314,1068,47.5096,19.0717
Budapest,11314,1071,47.5,19.0833
Budapest,11314,1072,47.4997,19.0716
Budapest,11314,1073,47.4992,19.0718
Budapest,11314,1074,47.4768,19.071
Budapest,11314,1075,47.4971,19.0566
Budapest,11314,1076,47.5,19.0833
Budapest,11314,1077,47.5007,19.0786
Budapest,11314,1078,47.5034,19.0821
Budapest,11314,1081,47.4946,19.0776
Budapest,11314,1082,47.514,19.0788
Budapest,11314,1083,47.5,19.0833
Budapest,11314,1084,47.5,19.0833
Budapest,11314,1085,47.497,19.0756
Budapest,11314,1086,47.5,19.0833
Budapest,11314,1087,47.4996,19.0817
Budapest,11314,1088,47.4902,19.0905
Budapest,11314,1089,47.4935,19.0882
Budapest,11314,1091,47.5,19.0833
Budapest,11314,1092,47.5,19.0833
Budapest,11314,1093,47.4919,19.0691
Budapest,11314,1094,47.481,19.0724
Budapest,11314,1095,47.4845,19.0492
Budapest,11314,1096,47.5,19.0833
Budapest,11314,1097,47.4892,19.074
Budapest,11314,1098,47.5,19.0833
Budapest,11314,1101,47.5,19.0833
Budapest,11314,1102,47.5,19.0833
Budapest,11314,1103,47.5,19.0833
Budapest,11314,1104,47.5,19.0833
Budapest,11314,1105,47.5,19.0833
Budapest,11314,1106,47.5032,19.1367
Budapest,11314,1107,47.5,19.0833
Budapest,11314,1108,47.5,19.0833
Budapest,11314,1111,47.482,19.0536
Budapest,11314,1112,47.4734,19.0076
Budapest,11314,1113,47.4748,19.037
Budapest,11314,1114,47.5,19.0833
Budapest,11314,1115,47.5,19.0833
Budapest,11314,1116,47.444,19.041
Budapest,11314,1117,47.501,19.038
Budapest,11314,1118,47.4846,19.0334
Budapest,11314,1119,47.4571,19.0402
Budapest,11314,1121,47.5014,19.0078
Budapest,11314,1122,47.5,19.0833
Budapest,11314,1123,47.4942,19.024
Budapest,11314,1124,47.5,19.0833
Budapest,11314,1125,47.5,19.0833
Budapest,11314,1126,47.5,19.0833
Budapest,11314,1131,47.5,19.0833
Budapest,11314,1132,47.4968,19.0776
Budapest,11314,1133,47.5223,19.0564
Budapest,11314,1134,47.5243,19.0647
Budapest,11314,1135,47.5354,19.0818
Budapest,11314,1136,47.5,19.0833
Budapest,11314,1137,47.5086,19.0624
Budapest,11314,1138,47.5239,19.0455
Budapest,11314,1139,47.5,19.0833
Budapest,11314,1141,47.4992,19.0688
Budapest,11314,1142,47.515,19.0936
Budapest,11314,1143,47.5139,19.1268
Budapest,11314,1144,47.5,19.0833
Budapest,11314,1145,47.5141,19.1038
Budapest,11314,1146,47.5067,19.0836
Budapest,11314,1147,47.5,19.0833
Budapest,11314,1148,47.504,19.1192
Budapest,11314,1149,47.5139,19.1268
Budapest,11314,1151,47.5,19.0833
Budapest,11314,1152,47.5481,19.1306
Budapest,11314,1153,47.5,19.0833
Budapest,11314,1154,47.5,19.0833
Budapest,11314,1155,47.5,19.0833
Budapest,11314,1156,47.5,19.0833
Budapest,11314,1157,47.5,19.0833
Budapest,11314,1158,47.5,19.0833
Budapest,11314,1161,47.5,19.0833
Budapest,11314,1162,47.5,19.0833
Budapest,11314,1163,47.5,19.0833
Budapest,11314,1164,47.5,19.0833
Budapest,11314,1165,47.5,19.0833
Budapest,11314,1171,47.5,19.0833
Budapest,11314,1172,47.5,19.0833
Budapest,11314,1173,47.5231,19.0554
Budapest,11314,1174,47.5,19.0833
Budapest,11314,1181,47.5,19.0833
Budapest,11314,1182,47.5,19.0833
Budapest,11314,1183,47.5,19.0833
Budapest,11314,1184,47.5,19.0833
Budapest,11314,1185,47.5,19.0833
Budapest,11314,1186,47.5,19.0833
Budapest,11314,1188,47.5,19.0833
Budapest,11314,1191,47.5,19.0833
Budapest,11314,1192,47.5,19.0833
Budapest,11314,1193,47.5,19.0833
Budapest,11314,1194,47.5,19.0833
Budapest,11314,1195,47.5,19.0833
Budapest,11314,1196,47.5,19.0833
Budapest,11314,1201,47.5,19.0833
Budapest,11314,1202,47.5,19.0833
Budapest,11314,1203,47.5,19.0833
Budapest,11314,1204,47.5,19.0833
Budapest,11314,1205,47.5,19.0833
Budapest,11314,1211,47.5,19.0833
Budapest,11314,1212,47.484,19.123
Budapest,11314,1213,47.5,19.0833
Budapest,11314,1214,47.5,19.0833
Budapest,11314,1215,47.5,19.0833
Budapest,11314,1221,47.5,19.0833
Budapest,11314,1222,47.5,19.0833
Budapest,11314,1223,47.5,19.0833
Budapest,11314,1224,47.5,19.0833
Budapest,11314,1225,47.5,19.0833
Budapest,11314,1237,47.5,19.0833
Budapest,11314,1238,47.5,19.0833
Budapest,11314,1239,47.5,19.0833
Budapest,11314,1529,47.5,19.0833
Budapest,13189,1011,47.5011,19.0469
Budapest,13189,1012,47.5,19.0833
Budapest,13189,1013,47.4961,19.0309
Budapest,13189,1014,47.5034,19.0349
Budapest,13189,1015,47.5,19.0833
Budapest,13189,1016,47.48,19.02
Budapest,13189,1021,47.496,19.0771
Budapest,13189,1022,47.5,19.0833
Budapest,13189,1023,47.521,19.0347
Budapest,13189,1024,47.507,19.0569
Budapest,13189,1025,47.403,19.0915
Budapest,13189,1026,47.5117,19.0131
Budapest,13189,1027,47.5083,19.0386
Budapest,13189,1028,47.5,19.0833
Budapest,13189,1029,47.5,19.0833
Budapest,13189,1031,47.5729,19.0538
Budapest,13189,1032,47.5,19.0833
Budapest,13189,1033,47.5,19.0833
Budapest,13189,1034,47.5,19.0833
Budapest,13189,1035,47.5,19.0833
Budapest,13189,1036,47.5328,19.0419
Budapest,13189,1037,47.5,19.0833
Budapest,13189,1038,47.5915,19.0486
Budapest,13189,1039,47.5562,19.0684
Budapest,13189,1041,47.5,19.0833
Budapest,13189,1042,47.5,19.0833
Budapest,13189,1043,47.5,19.0833
Budapest,13189,1044,47.5,19.0833
Budapest,13189,1045,47.5,19.0833
Budapest,13189,1046,47.5,19.0833
Budapest,13189,1047,47.5,19.0833
Budapest,13189,1048,47.5,19.0833
Budapest,13189,1051,47.4986,19.0499
Budapest,13189,1052,47.4968,19.0555
Budapest,13189,1053,47.4839,19.0597
Budapest,13189,1054,47.5068,19.0526
Budapest,13189,1055,47.5,19.0833
Budapest,13189,1056,47.4926,19.0516
Budapest,13189,1061,47.4996,19.0574
Budapest,13189,1062,47.525,19.0766
Budapest,13189,1063,47.5102,19.0702
Budapest,13189,1064,47.5062,19.069
Budapest,13189,1065,47.4767,19.0851
Budapest,13189,1066,47.5075,19.0589
Budapest,13189,1067,47.5077,19.0602
Budapest,13189,1068,47.5096,19.0717
Budapest,13189,1071,47.5,19.0833
Budapest,13189,1072,47.4997,19.0716
Budapest,13189,1073,47.4992,19.0718
Budapest,13189,1074,47.4768,19.071
Budapest,13189,1075,47.4971,19.0566
Budapest,13189,1076,47.5,19.0833
Budapest,13189,1077,47.5007,19.0786
Budapest,13189,1078,47.5034,19.0821
Budapest,13189,1081,47.4946,19.0776
Budapest,13189,1082,47.514,19.0788
Budapest,13189,1083,47.5,19.0833
Budapest,13189,1084,47.5,19.0833
Budapest,13189,1085,47.497,19.0756
Budapest,13189,1086,47.5,19.0833
Budapest,13189,1087,47.4996,19.0817
Budapest,13189,1088,47.4902,19.0905
Budapest,13189,1089,47.4935,19.0882
Budapest,13189,1091,47.5,19.0833
Budapest,13189,1092,47.5,19.0833
Budapest,13189,1093,47.4919,19.0691
Budapest,13189,1094,47.481,19.0724
Budapest,13189,1095,47.4845,19.0492
Budapest,13189,1096,47.5,19.0833
Budapest,13189,1097,47.4892,19.074
Budapest,13189,1098,47.5,19.0833
Budapest,13189,1101,47.5,19.0833
Budapest,13189,1102,47.5,19.0833
Budapest,13189,1103,47.5,19.0833
Budapest,13189,1104,47.5,19.0833
Budapest,13189,1105,47.5,19.0833
Budapest,13189,1106,47.5032,19.1367
Budapest,13189,1107,47.5,19.0833
Budapest,13189,1108,47.5,19.0833
Budapest,13189,1111,47.482,19.0536
Budapest,13189,1112,47.4734,19.0076
Budapest,13189,1113,47.4748,19.037
Budapest,13189,1114,47.5,19.0833
Budapest,13189,1115,47.5,19.0833
Budapest,13189,1116,47.444,19.041
Budapest,13189,1117,47.501,19.038
Budapest,13189,1118,47.4846,19.0334
Budapest,13189,1119,47.4571,19.0402
Budapest,13189,1121,47.5014,19.0078
Budapest,13189,1122,47.5,19.0833
Budapest,13189,1123,47.4942,19.024
Budapest,13189,1124,47.5,19.0833
Budapest,13189,1125,47.5,19.0833
Budapest,13189,1126,47.5,19.0833
Budapest,13189,1131,47.5,19.0833
Budapest,13189,1132,47.4968,19.0776
Budapest,13189,1133,47.5223,19.0564
Budapest,13189,1134,47.5243,19.0647
Budapest,13189,1135,47.5354,19.0818
Budapest,13189,1136,47.5,19.0833
Budapest,13189,1137,47.5086,19.0624
Budapest,13189,1138,47.5239,19.0455
Budapest,13189,1139,47.5,19.0833
Budapest,13189,1141,47.4992,19.0688
Budapest,13189,1142,47.515,19.0936
Budapest,13189,1143,47.5139,19.1268
Budapest,13189,1144,47.5,19.0833
Budapest,13189,1145,47.5141,19.1038
Budapest,13189,1146,47.5067,19.0836
Budapest,13189,1147,47.5,19.0833
Budapest,13189,1148,47.504,19.1192
Budapest,13189,1149,47.5139,19.1268
Budapest,13189,1151,47.5,19.0833
Budapest,13189,1152,47.5481,19.1306
Budapest,13189,1153,47.5,19.0833
Budapest,13189,1154,47.5,19.0833
Budapest,13189,1155,47.5,19.0833
Budapest,13189,1156,47.5,19.0833
Budapest,13189,1157,47.5,19.0833
Budapest,13189,1158,47.5,19.0833
Budapest,13189,1161,47.5,19.0833
Budapest,13189,1162,47.5,19.0833
Budapest,13189,1163,47.5,19.0833
Budapest,13189,1164,47.5,19.0833
Budapest,13189,1165,47.5,19.0833
Budapest,13189,1171,47.5,19.0833
Budapest,13189,1172,47.5,19.0833
Budapest,13189,1173,47.5231,19.0554
Budapest,13189,1174,47.5,19.0833
Budapest,13189,1181,47.5,19.0833
Budapest,13189,1182,47.5,19.0833
Budapest,13189,1183,47.5,19.0833
Budapest,13189,1184,47.5,19.0833
Budapest,13189,1185,47.5,19.0833
Budapest,13189,1186,47.5,19.0833
Budapest,13189,1188,47.5,19.0833
Budapest,13189,1191,47.5,19.0833
Budapest,13189,1192,47.5,19.0833
Budapest,13189,1193,47.5,19.0833
Budapest,13189,1194,47.5,19.0833
Budapest,13189,1195,47.5,19.0833
Budapest,13189,1196,47.5,19.0833
Budapest,13189,1201,47.5,19.0833
Budapest,13189,1202,47.5,19.0833
Budapest,13189,1203,47.5,19.0833
Budapest,13189,1204,47.5,19.0833
Budapest,13189,1205,47.5,19.0833
Budapest,13189,1211,47.5,19.0833
Budapest,13189,1212,47.484,19.123
Budapest,13189,1213,47.5,19.0833
Budapest,13189,1214,47.5,19.0833
Budapest,13189,1215,47.5,19.0833
Budapest,13189,1221,47.5,19.0833
Budapest,13189,1222,47.5,19.0833
Budapest,13189,1223,47.5,19.0833
Budapest,13189,1224,47.5,19.0833
Budapest,13189,1225,47.5,19.0833
Budapest,13189,1237,47.5,19.0833
Budapest,13189,1238,47.5,19.0833
Budapest,13189,1239,47.5,19.0833
Budapest,13189,1529,47.5,19.0833
Budapest,13392,1011,47.5011,19.0469
Budapest,13392,1012,47.5,19.0833
Budapest,13392,1013,47.4961,19.0309
Budapest,13392,1014,47.5034,19.0349
Budapest,13392,1015,47.5,19.0833
Budapest,13392,1016,47.48,19.02
Budapest,13392,1021,47.496,19.0771
Budapest,13392,1022,47.5,19.0833
Budapest,13392,1023,47.521,19.0347
Budapest,13392,1024,47.507,19.0569
Budapest,13392,1025,47.403,19.0915
Budapest,13392,1026,47.5117,19.0131
Budapest,13392,1027,47.5083,19.0386
Budapest,13392,1028,47.5,19.0833
Budapest,13392,1029,47.5,19.0833
Budapest,13392,1031,47.5729,19.0538
Budapest,13392,1032,47.5,19.0833
Budapest,13392,1033,47.5,19.0833
Budapest,13392,1034,47.5,19.0833
Budapest,13392,1035,47.5,19.0833
Budapest,13392,1036,47.5328,19.0419
Budapest,13392,1037,47.5,19.0833
Budapest,13392,1038,47.5915,19.0486
Budapest,13392,1039,47.5562,19.0684
Budapest,13392,1041,47.5,19.0833
Budapest,13392,1042,47.5,19.0833
Budapest,13392,1043,47.5,19.0833
Budapest,13392,1044,47.5,19.0833
Budapest,13392,1045,47.5,19.0833
Budapest,13392,1046,47.5,19.0833
Budapest,13392,1047,47.5,19.0833
Budapest,13392,1048,47.5,19.0833
Budapest,13392,1051,47.4986,19.0499
Budapest,13392,1052,47.4968,19.0555
Budapest,13392,1053,47.4839,19.0597
Budapest,13392,1054,47.5068,19.0526
Budapest,13392,1055,47.5,19.0833
Budapest,13392,1056,47.4926,19.0516
Budapest,13392,1061,47.4996,19.0574
Budapest,13392,1062,47.525,19.0766
Budapest,13392,1063,47.5102,19.0702
Budapest,13392,1064,47.5062,19.069
Budapest,13392,1065,47.4767,19.0851
Budapest,13392,1066,47.5075,19.0589
Budapest,13392,1067,47.5077,19.0602
Budapest,13392,1068,47.5096,19.0717
Budapest,13392,1071,47.5,19.0833
Budapest,13392,1072,47.4997,19.0716
Budapest,13392,1073,47.4992,19.0718
Budapest,13392,1074,47.4768,19.071
Budapest,13392,1075,47.4971,19.0566
Budapest,13392,1076,47.5,19.0833
Budapest,13392,1077,47.5007,19.0786
Budapest,13392,1078,47.5034,19.0821
Budapest,13392,1081,47.4946,19.0776
Budapest,13392,1082,47.514,19.0788
Budapest,13392,1083,47.5,19.0833
Budapest,13392,1084,47.5,19.0833
Budapest,13392,1085,47.497,19.0756
Budapest,13392,1086,47.5,19.0833
Budapest,13392,1087,47.4996,19.0817
Budapest,13392,1088,47.4902,19.0905
Budapest,13392,1089,47.4935,19.0882
Budapest,13392,1091,47.5,19.0833
Budapest,13392,1092,47.5,19.0833
Budapest,13392,1093,47.4919,19.0691
Budapest,13392,1094,47.481,19.0724
Budapest,13392,1095,47.4845,19.0492
Budapest,13392,1096,47.5,19.0833
Budapest,13392,1097,47.4892,19.074
Budapest,13392,1098,47.5,19.0833
Budapest,13392,1101,47.5,19.0833
Budapest,13392,1102,47.5,19.0833
Budapest,13392,1103,47.5,19.0833
Budapest,13392,1104,47.5,19.0833
Budapest,13392,1105,47.5,19.0833
Budapest,13392,1106,47.5032,19.1367
Budapest,13392,1107,47.5,19.0833
Budapest,13392,1108,47.5,19.0833
Budapest,13392,1111,47.482,19.0536
Budapest,13392,1112,47.4734,19.0076
Budapest,13392,1113,47.4748,19.037
Budapest,13392,1114,47.5,19.0833
Budapest,13392,1115,47.5,19.0833
Budapest,13392,1116,47.444,19.041
Budapest,13392,1117,47.501,19.038
Budapest,13392,1118,47.4846,19.0334
Budapest,13392,1119,47.4571,19.0402
Budapest,13392,1121,47.5014,19.0078
Budapest,13392,1122,47.5,19.0833
Budapest,13392,1123,47.4942,19.024
Budapest,13392,1124,47.5,19.0833
Budapest,13392,1125,47.5,19.0833
Budapest,13392,1126,47.5,19.0833
Budapest,13392,1131,47.5,19.0833
Budapest,13392,1132,47.4968,19.0776
Budapest,13392,1133,47.5223,19.0564
Budapest,13392,1134,47.5243,19.0647
Budapest,13392,1135,47.5354,19.0818
Budapest,13392,1136,47.5,19.0833
Budapest,13392,1137,47.5086,19.0624
Budapest,13392,1138,47.5239,19.0455
Budapest,13392,1139,47.5,19.0833
Budapest,13392,1141,47.4992,19.0688
Budapest,13392,1142,47.515,19.0936
Budapest,13392,1143,47.5139,19.1268
Budapest,13392,1144,47.5,19.0833
Budapest,13392,1145,47.5141,19.1038
Budapest,13392,1146,47.5067,19.0836
Budapest,13392,1147,47.5,19.0833
Budapest,13392,1148,47.504,19.1192
Budapest,13392,1149,47.5139,19.1268
Budapest,13392,1151,47.5,19.0833
Budapest,13392,1152,47.5481,19.1306
Budapest,13392,1153,47.5,19.0833
Budapest,13392,1154,47.5,19.0833
Budapest,13392,1155,47.5,19.0833
Budapest,13392,1156,47.5,19.0833
Budapest,13392,1157,47.5,19.0833
Budapest,13392,1158,47.5,19.0833
Budapest,13392,1161,47.5,19.0833
Budapest,13392,1162,47.5,19.0833
Budapest,13392,1163,47.5,19.0833
Budapest,13392,1164,47.5,19.0833
Budapest,13392,1165,47.5,19.0833
Budapest,13392,1171,47.5,19.0833
Budapest,13392,1172,47.5,19.0833
Budapest,13392,1173,47.5231,19.0554
Budapest,13392,1174,47.5,19.0833
Budapest,13392,1181,47.5,19.0833
Budapest,13392,1182,47.5,19.0833
Budapest,13392,1183,47.5,19.0833
Budapest,13392,1184,47.5,19.0833
Budapest,13392,1185,47.5,19.0833
Budapest,13392,1186,47.5,19.0833
Budapest,13392,1188,47.5,19.0833
Budapest,13392,1191,47.5,19.0833
Budapest,13392,1192,47.5,19.0833
Budapest,13392,1193,47.5,19.0833
Budapest,13392,1194,47.5,19.0833
Budapest,13392,1195,47.5,19.0833
Budapest,13392,1196,47.5,19.0833
Budapest,13392,1201,47.5,19.0833
Budapest,13392,1202,47.5,19.0833
Budapest,13392,1203,47.5,19.0833
Budapest,13392,1204,47.5,19.0833
Budapest,13392,1205,47.5,19.0833
Budapest,13392,1211,47.5,19.0833
Budapest,13392,1212,47.484,19.123
Budapest,13392,1213,47.5,19.0833
Budapest,13392,1214,47.5,19.0833
Budapest,13392,1215,47.5,19.0833
Budapest,13392,1221,47.5,19.0833
Budapest,13392,1222,47.5,19.0833
Budapest,13392,1223,47.5,19.0833
Budapest,13392,1224,47.5,19.0833
Budapest,13392,1225,47.5,19.0833
Budapest,13392,1237,47.5,19.0833
Budapest,13392,1238,47.5,19.0833
Budapest,13392,1239,47.5,19.0833
Budapest,13392,1529,47.5,19.0833
Budapest,14216,1011,47.5011,19.0469
Budapest,14216,1012,47.5,19.0833
Budapest,14216,1013,47.4961,19.0309
Budapest,14216,1014,47.5034,19.0349
Budapest,14216,1015,47.5,19.0833
Budapest,14216,1016,47.48,19.02
Budapest,14216,1021,47.496,19.0771
Budapest,14216,1022,47.5,19.0833
Budapest,14216,1023,47.521,19.0347
Budapest,14216,1024,47.507,19.0569
Budapest,14216,1025,47.403,19.0915
Budapest,14216,1026,47.5117,19.0131
Budapest,14216,1027,47.5083,19.0386
Budapest,14216,1028,47.5,19.0833
Budapest,14216,1029,47.5,19.0833
Budapest,14216,1031,47.5729,19.0538
Budapest,14216,1032,47.5,19.0833
Budapest,14216,1033,47.5,19.0833
Budapest,14216,1034,47.5,19.0833
Budapest,14216,1035,47.5,19.0833
Budapest,14216,1036,47.5328,19.0419
Budapest,14216,1037,47.5,19.0833
Budapest,14216,1038,47.5915,19.0486
Budapest,14216,1039,47.5562,19.0684
Budapest,14216,1041,47.5,19.0833
Budapest,14216,1042,47.5,19.0833
Budapest,14216,1043,47.5,19.0833
Budapest,14216,1044,47.5,19.0833
Budapest,14216,1045,47.5,19.0833
Budapest,14216,1046,47.5,19.0833
Budapest,14216,1047,47.5,19.0833
Budapest,14216,1048,47.5,19.0833
Budapest,14216,1051,47.4986,19.0499
Budapest,14216,1052,47.4968,19.0555
Budapest,14216,1053,47.4839,19.0597
Budapest,14216,1054,47.5068,19.0526
Budapest,14216,1055,47.5,19.0833
Budapest,14216,1056,47.4926,19.0516
Budapest,14216,1061,47.4996,19.0574
Budapest,14216,1062,47.525,19.0766
Budapest,14216,1063,47.5102,19.0702
Budapest,14216,1064,47.5062,19.069
Budapest,14216,1065,47.4767,19.0851
Budapest,14216,1066,47.5075,19.0589
Budapest,14216,1067,47.5077,19.0602
Budapest,14216,1068,47.5096,19.0717
Budapest,14216,1071,47.5,19.0833
Budapest,14216,1072,47.4997,19.0716
Budapest,14216,1073,47.4992,19.0718
Budapest,14216,1074,47.4768,19.071
Budapest,14216,1075,47.4971,19.0566
Budapest,14216,1076,47.5,19.0833
Budapest,14216,1077,47.5007,19.0786
Budapest,14216,1078,47.5034,19.0821
Budapest,14216,1081,47.4946,19.0776
Budapest,14216,1082,47.514,19.0788
Budapest,14216,1083,47.5,19.0833
Budapest,14216,1084,47.5,19.0833
Budapest,14216,1085,47.497,19.0756
Budapest,14216,1086,47.5,19.0833
Budapest,14216,1087,47.4996,19.0817
Budapest,14216,1088,47.4902,19.0905
Budapest,14216,1089,47.4935,19.0882
Budapest,14216,1091,47.5,19.0833
Budapest,14216,1092,47.5,19.0833
Budapest,14216,1093,47.4919,19.0691
Budapest,14216,1094,47.481,19.0724
Budapest,14216,1095,47.4845,19.0492
Budapest,14216,1096,47.5,19.0833
Budapest,14216,1097,47.4892,19.074
Budapest,14216,1098,47.5,19.0833
Budapest,14216,1101,47.5,19.0833
Budapest,14216,1102,47.5,19.0833
Budapest,14216,1103,47.5,19.0833
Budapest,14216,1104,47.5,19.0833
Budapest,14216,1105,47.5,19.0833
Budapest,14216,1106,47.5032,19.1367
Budapest,14216,1107,47.5,19.0833
Budapest,14216,1108,47.5,19.0833
Budapest,14216,1111,47.482,19.0536
Budapest,14216,1112,47.4734,19.0076
Budapest,14216,1113,47.4748,19.037
Budapest,14216,1114,47.5,19.0833
Budapest,14216,1115,47.5,19.0833
Budapest,14216,1116,47.444,19.041
Budapest,14216,1117,47.501,19.038
Budapest,14216,1118,47.4846,19.0334
Budapest,14216,1119,47.4571,19.0402
Budapest,14216,1121,47.5014,19.0078
Budapest,14216,1122,47.5,19.0833
Budapest,14216,1123,47.4942,19.024
Budapest,14216,1124,47.5,19.0833
Budapest,14216,1125,47.5,19.0833
Budapest,14216,1126,47.5,19.0833
Budapest,14216,1131,47.5,19.0833
Budapest,14216,1132,47.4968,19.0776
Budapest,14216,1133,47.5223,19.0564
Budapest,14216,1134,47.5243,19.0647
Budapest,14216,1135,47.5354,19.0818
Budapest,14216,1136,47.5,19.0833
Budapest,14216,1137,47.5086,19.0624
Budapest,14216,1138,47.5239,19.0455
Budapest,14216,1139,47.5,19.0833
Budapest,14216,1141,47.4992,19.0688
Budapest,14216,1142,47.515,19.0936
Budapest,14216,1143,47.5139,19.1268
Budapest,14216,1144,47.5,19.0833
Budapest,14216,1145,47.5141,19.1038
Budapest,14216,1146,47.5067,19.0836
Budapest,14216,1147,47.5,19.0833
Budapest,14216,1148,47.504,19.1192
Budapest,14216,1149,47.5139,19.1268
Budapest,14216,1151,47.5,19.0833
Budapest,14216,1152,47.5481,19.1306
Budapest,14216,1153,47.5,19.0833
Budapest,14216,1154,47.5,19.0833
Budapest,14216,1155,47.5,19.0833
Budapest,14216,1156,47.5,19.0833
Budapest,14216,1157,47.5,19.0833
Budapest,14216,1158,47.5,19.0833
Budapest,14216,1161,47.5,19.0833
Budapest,14216,1162,47.5,19.0833
Budapest,14216,1163,47.5,19.0833
Budapest,14216,1164,47.5,19.0833
Budapest,14216,1165,47.5,19.0833
Budapest,14216,1171,47.5,19.0833
Budapest,14216,1172,47.5,19.0833
Budapest,14216,1173,47.5231,19.0554
Budapest,14216,1174,47.5,19.0833
Budapest,14216,1181,47.5,19.0833
Budapest,14216,1182,47.5,19.0833
Budapest,14216,1183,47.5,19.0833
Budapest,14216,1184,47.5,19.0833
Budapest,14216,1185,47.5,19.0833
Budapest,14216,1186,47.5,19.0833
Budapest,14216,1188,47.5,19.0833
Budapest,14216,1191,47.5,19.0833
Budapest,14216,1192,47.5,19.0833
Budapest,14216,1193,47.5,19.0833
Budapest,14216,1194,47.5,19.0833
Budapest,14216,1195,47.5,19.0833
Budapest,14216,1196,47.5,19.0833
Budapest,14216,1201,47.5,19.0833
Budapest,14216,1202,47.5,19.0833
Budapest,14216,1203,47.5,19.0833
Budapest,14216,1204,47.5,19.0833
Budapest,14216,1205,47.5,19.0833
Budapest,14216,1211,47.5,19.0833
Budapest,14216,1212,47.484,19.123
Budapest,14216,1213,47.5,19.0833
Budapest,14216,1214,47.5,19.0833
Budapest,14216,1215,47.5,19.0833
Budapest,14216,1221,47.5,19.0833
Budapest,14216,1222,47.5,19.0833
Budapest,14216,1223,47.5,19.0833
Budapest,14216,1224,47.5,19.0833
Budapest,14216,1225,47.5,19.0833
Budapest,14216,1237,47.5,19.0833
